incident_month,incident_year,victim_injury,state,location,site_category,shark_common_name,shark_identification_method,shark_length_m,basis_for_length,provoked_unprovoked,no_sharks,victim_activity,commercial_dive_activity,object_of_bite,present_at_time_of_bite,direction_first_strike,shark_behaviour,victim_aware_of_shark,shark_captured,injury_location,injury_severity,victim_gender,victim_age,dominant_clothing_colour,fin_colour,diversionary_action_taken,diversionary_action_outcome,people_lt_3m,people_3-15m,time_of_incident,depth_of_incident_m,teeth_recovered,time_in_water_min,water_temperature_°c,total_water_depth_m,water_visability_m,distance_to_shore_m,tidal_cycle,wind_condition,weather_condition,air_temperature_°c,personal_protective_device
7,2016,uninjured,nsw,"kingscliff, casuarina beach",coastal,white shark,unknown,3.0,unknown,unprovoked,1.0,boarding,unknown,unknown,unknown,unknown,circled surfer and then came back and knocked off the paddle boarder.,unknown,unknown,other: uninjured,unknown,male,-1.0,unknown,unknown,unknown,unknown,-1.0,-1.0,740.0,-1.0,unknown,-1.0,-1.0,-1.0,-1.0,-1.0,unknown,unknown,unknown,-1.0,unknown
9,2016,injured,nsw,"coffs harbour, woolgoolga beach",coastal,unknown,unknown,3.0,unknown,unprovoked,1.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,"hand, chest",minor lacerations,male,-1.0,unknown,unknown,unknown,unknown,-1.0,-1.0,1400.0,-1.0,unknown,-1.0,-1.0,-1.0,-1.0,-1.0,unknown,unknown,unknown,-1.0,unknown
9,2016,uninjured,vic,"bells beach, winkipop",coastal,white shark,"bite analysis, shark behaviour, geographical location, direct observation",-1.0,unknown,unprovoked,1.0,boarding,unknown,unknown,unknown,unknown,bumped board,n,n,other: uninjured,unknown,male,-1.0,unknown,unknown,unknown,shark left area,-1.0,-1.0,-1.0,-1.0,n,-1.0,-1.0,-1.0,-1.0,-1.0,unknown,unknown,unknown,-1.0,unknown
9,2016,injured,nsw,"ballina, lighthouse beach",coastal,white shark,bite analysis,3.5,government official,unprovoked,1.0,boarding,unknown,unknown,unknown,unknown,bit victim on leg,unknown,unknown,leg,minor lacerations,male,-1.0,unknown,unknown,unknown,unknown,-1.0,-1.0,-1.0,-1.0,unknown,-1.0,-1.0,-1.0,-1.0,-1.0,unknown,unknown,unknown,-1.0,unknown
9,2016,uninjured,wa,"yallingup, injidup beach",coastal,white shark,"bite analysis, shark behaviour, geographical location",-1.0,unknown,unprovoked,1.0,boarding,unknown,board,boarding,below,bumped board from below,unknown,unknown,other: uninjured,unknown,male,-1.0,unknown,unknown,unknown,unknown,-1.0,-1.0,-1.0,0.0,unknown,-1.0,-1.0,-1.0,-1.0,-1.0,unknown,unknown,unknown,-1.0,unknown
10,2016,injured,qld,"sunshine coast, kings beach",coastal,white shark,bite analysis,4.0,government official,unprovoked,1.0,boarding,unknown,unknown,unknown,unknown,unknown,unknown,n,"leg, torso",minor lacerations,male,-1.0,unknown,unknown,unknown,unknown,-1.0,-1.0,1800.0,-1.0,unknown,-1.0,-1.0,2.0,-1.0,10.0,unknown,unknown,unknown,-1.0,unknown
10,2016,injured,nsw,"ballina, sharpes beach",coastal,white shark,bite analysis,3.5,government official,unprovoked,1.0,boarding,unknown,board,"boarding, other sealife (dolphins)",unknown,bit board,unknown,unknown,leg,minor lacerations,male,20.0,black,unknown,unknown,unknown,-1.0,-1.0,1030.0,0.0,unknown,-1.0,-1.0,-1.0,-1.0,-1.0,unknown,unknown,sunny,-1.0,unknown
10,2016,injured,nsw,"byron bay, tallow beach",coastal,white shark,bite analysis,2.85,government official,unprovoked,1.0,boarding,unknown,unknown,other sealife (dolphins),unknown,bit victim on leg,unknown,n,leg,minor lacerations,male,36.0,unknown,unknown,unknown,unknown,-1.0,-1.0,-1.0,-1.0,unknown,-1.0,-1.0,-1.0,-1.0,-1.0,unknown,unknown,unknown,-1.0,unknown
10,2016,injured,qld,"whitsunday islands, whitehaven beach",coastal,lemon shark,bite analysis,1.0,unknown,provoked,1.0,swimming,unknown,unknown,unknown,unknown,bit victim when he grabbed the shark by the tail,y,unknown,arm,minor lacerations,male,10.0,unknown,unknown,unknown,unknown,-1.0,-1.0,-1.0,0.3,unknown,-1.0,0.3,1.0,-1.0,-1.0,unknown,unknown,unknown,-1.0,unknown
12,2016,injured,nsw,"forster, the ruin, booti booti",coastal,white shark,unknown,4.0,government official,unprovoked,1.0,boarding,unknown,board,other sealife (dolphins),unknown,shark came up under board and broke board and pulled him under by leg rope,unknown,n,"arm, foot",major lacerations,male,65.0,unknown,unknown,unknown,unknown,-1.0,-1.0,900.0,0.0,unknown,-1.0,-1.0,-1.0,-1.0,-1.0,unknown,unknown,unknown,-1.0,unknown
12,2016,uninjured,qld,lockhart river,ocean/pelagic,bull shark,unknown,-1.0,unknown,provoked,-1.0,spearfishing,unknown,unknown,spearfishing,below,swam towards spearfisherman,y,unknown,other: uninjured,unknown,male,35.0,black,unknown,speared shark,shark left the area,-1.0,-1.0,-1.0,6.0,unknown,-1.0,-1.0,15.0,-1.0,-1.0,unknown,unknown,unknown,-1.0,speargun
12,2016,injured,wa,"exmouth, bundegi sanctuary zone",coastal,whaler shark,"bite analysis, shark behaviour, geographical location",-1.0,unknown,unprovoked,-1.0,snorkelling,unknown,unknown,snorkelling,behind,victim never saw shark,n,unknown,"torso, pelvic region",minor lacerations,female,-1.0,unknown,unknown,unknown,unknown,-1.0,-1.0,-1.0,5.0,unknown,-1.0,-1.0,-1.0,-1.0,1000.0,unknown,unknown,unknown,-1.0,unknown
12,2016,injured,wa,"perth, trigg beach",coastal,unknown,unknown,-1.0,unknown,unprovoked,-1.0,snorkelling,unknown,unknown,unknown,unknown,shark bit his left foot whilst he was diving,unknown,unknown,foot,minor lacerations,male,61.0,unknown,unknown,unknown,unknown,-1.0,-1.0,-1.0,-1.0,unknown,-1.0,-1.0,-1.0,-1.0,-1.0,unknown,unknown,unknown,-1.0,unknown
1,2017,injured,qld,"torres strait, mer (murray island), (80km east)",ocean/pelagic,whaler shark,"bite analysis, shark behaviour, geographical location",4.0,unknown,unprovoked,-1.0,snorkelling,unknown,unknown,unknown,unknown,multiple bites,unknown,unknown,"hand, arm, torso",major lacerations,male,55.0,unknown,unknown,unknown,unknown,-1.0,-1.0,-1.0,-1.0,unknown,-1.0,-1.0,-1.0,-1.0,80000.0,unknown,unknown,unknown,-1.0,unknown
1,2017,injured,nsw,merimbula main beach,estuary/harbour,wobbegong,"bite analysis, shark behaviour",-1.0,unknown,provoked,-1.0,swimming,unknown,unknown,unknown,unknown,bit foot,n,n,foot,minor lacerations,male,20.0,unknown,unknown,unknown,unknown,-1.0,1.0,1800.0,15.0,unknown,-1.0,-1.0,1.0,-1.0,-1.0,unknown,unknown,unknown,-1.0,unknown
1,2017,injured,qld,flaggy rock,coastal,unknown,unknown,-1.0,unknown,unprovoked,1.0,swimming,unknown,unknown,unknown,unknown,bit hand,unknown,unknown,hand,minor lacerations,male,57.0,unknown,unknown,unknown,unknown,-1.0,-1.0,1330.0,-1.0,unknown,-1.0,-1.0,-1.0,-1.0,-1.0,unknown,unknown,unknown,-1.0,unknown
1,2017,uninjured,qld,cape york (unknown location),coastal,whaler shark,unknown,2.75,footage,provoked,1.0,spearfishing,unknown,catch,spearfishing,below,unknown,unknown,unknown,other: uninjured,unknown,male,-1.0,unknown,unknown,pushed shark with spear,unknown,-1.0,-1.0,-1.0,-1.0,unknown,-1.0,-1.0,-1.0,-1.0,-1.0,unknown,unknown,unknown,-1.0,unknown
2,2017,uninjured,wa,"mandurah, falcon bay",coastal,unknown,unknown,-1.0,unknown,unprovoked,1.0,boarding,unknown,unknown,unknown,unknown,surfer's board struck by 2m unknown species,unknown,unknown,other: uninjured,unknown,male,-1.0,unknown,unknown,unknown,unknown,-1.0,-1.0,730.0,-1.0,unknown,-1.0,-1.0,-1.0,-1.0,-1.0,unknown,unknown,unknown,-1.0,unknown
2,2017,injured,qld,hinchinbrook island,island open ocean,tiger shark,"bite analysis, shark behaviour, geographical location",-1.0,unknown,unprovoked,-1.0,snorkelling,unknown,unknown,unknown,unknown,bit victim on leg,unknown,unknown,leg,major lacerations,male,25.0,unknown,unknown,unknown,unknown,-1.0,-1.0,-1.0,1.0,unknown,-1.0,-1.0,-1.0,-1.0,-1.0,unknown,unknown,unknown,-1.0,unknown
2,2017,injured,wa,"coral bay, point maud",coastal,bull shark,unknown,-1.0,unknown,unprovoked,1.0,snorkelling,unknown,unknown,unknown,unknown,bit hand,unknown,unknown,hand,minor lacerations,female,-1.0,unknown,unknown,unknown,unknown,-1.0,-1.0,-1.0,-1.0,unknown,-1.0,-1.0,-1.0,-1.0,20.0,unknown,unknown,unknown,-1.0,unknown
3,2017,injured,nsw,"kiama, the farm, killalea state park",coastal,unknown,unknown,-1.0,unknown,unprovoked,1.0,boarding,unknown,unknown,unknown,behind,a small shark tried to bit surfer on buttock,unknown,unknown,"torso, pelvic region",minor lacerations,male,30.0,unknown,unknown,hit shark,unknown,-1.0,-1.0,1830.0,-1.0,unknown,-1.0,-1.0,-1.0,-1.0,-1.0,unknown,unknown,unknown,-1.0,unknown
4,2017,uninjured,qld,moreton bay off redcliff,coastal,unknown,unknown,-1.0,unknown,unprovoked,1.0,unmotorised boating,unknown,vessel,unknown,below,bit kayak,unknown,unknown,other: uninjured,unknown,male,39.0,unknown,unknown,unknown,unknown,-1.0,-1.0,1500.0,-1.0,unknown,-1.0,-1.0,-1.0,-1.0,-1.0,unknown,unknown,unknown,-1.0,unknown
4,2017,injured,nsw,"port stephens, one mile beach",coastal,grey nurse shark,bite analysis,-1.0,unknown,provoked,1.0,boarding,unknown,unknown,unknown,behind,"surfed into the shallows jumped off board when vicitm was kocked over by shark and bitten on left foot, victim kicked out at shark then jumped up and landed on shark before victim and shark swam away",unknown,unknown,left foot,minor lacerations,male,46.0,black,unknown,kicked shark,shark swam away,-1.0,-1.0,1700.0,1.0,unknown,30.0,-1.0,-1.0,-1.0,-1.0,unknown,unknown,unknown,-1.0,unknown
4,2017,fatal,wa,"esperance, kelps beds, wylie bay",coastal,white shark,"bite analysis, shark behaviour",-1.0,unknown,unprovoked,1.0,boarding,unknown,board,unknown,unknown,bit board and left leg,unknown,unknown,leg,major lacerations,female,17.0,unknown,unknown,unknown,unknown,-1.0,-1.0,1600.0,0.0,unknown,-1.0,-1.0,-1.0,-1.0,-1.0,unknown,unknown,unknown,-1.0,unknown
6,2017,uninjured,nsw,"central coast, avoca beach",coastal,bull shark,"shark behaviour, geographical location, direct observation",2.5,unknown,unprovoked,1.0,boarding,unknown,unknown,unknown,behind,bumped board,unknown,unknown,other: uninjured,unknown,male,-1.0,unknown,unknown,unknown,unknown,-1.0,-1.0,1700.0,-1.0,unknown,-1.0,-1.0,-1.0,-1.0,-1.0,unknown,unknown,unknown,-1.0,unknown
6,2017,uninjured,wa,"bunbury, casuarina point",coastal,white shark,"bite analysis, shark behaviour",4.0,unknown,unprovoked,1.0,boarding,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,-1.0,unknown,unknown,unknown,unknown,-1.0,-1.0,-1.0,-1.0,unknown,-1.0,-1.0,-1.0,-1.0,13.0,unknown,unknown,unknown,-1.0,unknown
8,2017,injured,vic,"lorne, cathedral point",coastal,white shark,unknown,3.0,unknown,unprovoked,1.0,boarding,unknown,unknown,unknown,unknown,"then it kind of dived off, came back and circled me, and took a fair notch out of my board, circled me again, then it got me on my wettie, it got me on my hip.",unknown,unknown,pelvic region,minor lacerations,male,-1.0,unknown,unknown,unknown,unknown,-1.0,-1.0,-1.0,-1.0,unknown,-1.0,-1.0,-1.0,-1.0,-1.0,unknown,unknown,unknown,-1.0,unknown
9,2017,injured,nsw,"yamba, iluka, main beach",coastal,white shark,unknown,-1.0,unknown,unprovoked,-1.0,boarding,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,-1.0,unknown,unknown,unknown,unknown,-1.0,-1.0,-1.0,-1.0,unknown,-1.0,-1.0,-1.0,-1.0,-1.0,unknown,unknown,unknown,-1.0,unknown
9,2017,uninjured,wa,"gracetown, north point beach",coastal,white shark,direct observation,3.5,unknown,unprovoked,1.0,boarding,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,female,-1.0,unknown,unknown,unknown,unknown,-1.0,-1.0,-1.0,-1.0,unknown,-1.0,-1.0,-1.0,-1.0,-1.0,unknown,unknown,unknown,-1.0,unknown
9,2017,injured,wa,"karratha, sams creek",estuary/harbour,whaler shark,direct observation,1.0,government official,unprovoked,1.0,swimming,unknown,unknown,unknown,unknown,unknown,unknown,unknown,leg,unknown,male,-1.0,unknown,unknown,unknown,unknown,-1.0,-1.0,1500.0,-1.0,unknown,-1.0,-1.0,-1.0,-1.0,-1.0,unknown,unknown,unknown,-1.0,unknown
10,2017,uninjured,sa,"normanville, lady bay",coastal,white shark,unknown,4.0,unknown,unprovoked,1.0,unmotorised boating,unknown,kayak,squid fishers,unknown,unknown,unknown,unknown,unknown,unknown,female,15.0,unknown,unknown,unknown,unknown,-1.0,-1.0,1315.0,-1.0,unknown,-1.0,-1.0,-1.0,-1.0,30.0,unknown,unknown,unknown,-1.0,unknown
10,2017,injured,nsw,"port stephens, birubi",coastal,wobbegong,unknown,-1.0,unknown,provoked,1.0,boarding,unknown,unknown,unknown,unknown,awaiting dpi investigation,unknown,unknown,foot,minor lacerations,male,31.0,unknown,unknown,unknown,unknown,-1.0,-1.0,900.0,-1.0,unknown,-1.0,-1.0,-1.0,-1.0,-1.0,unknown,unknown,unknown,-1.0,unknown
11,2017,injured,nsw,"central coast, avoca beach",coastal,white shark,unknown,2.6,government official,unprovoked,1.0,boarding,unknown,unknown,unknown,unknown,shark approached from right hand side and knocked victim off board,unknown,unknown,arm,minor lacerations,male,25.0,unknown,unknown,punched shark,unknown,-1.0,-1.0,1600.0,-1.0,unknown,-1.0,-1.0,-1.0,-1.0,-1.0,unknown,unknown,unknown,-1.0,unknown
12,2017,uninjured,nsw,"port stephens, birubi",coastal,grey nurse shark,description,1.2,government offical,unprovoked,1.0,boarding,unknown,unknown,unknown,unknown,bumped board,unknown,unknown,unknown,unknown,male,-1.0,unknown,unknown,unknown,unknown,-1.0,-1.0,540.0,-1.0,unknown,2.0,-1.0,-1.0,-1.0,30.0,unknown,unknown,unknown,-1.0,unknown
1,2018,injured,wa,"kimberley, cone bay",other: fish farm,bull shark,unknown,-1.0,unknown,provoked,1.0,swimming,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,male,-1.0,unknown,unknown,unknown,unknown,-1.0,-1.0,800.0,-1.0,unknown,-1.0,-1.0,-1.0,-1.0,-1.0,unknown,unknown,unknown,-1.0,unknown
1,2018,injured,nsw,"wollongong, five islands",coastal,white shark,direct observation,3.5,footage,unprovoked,1.0,snorkelling,unknown,unknown,unknown,behind,shark approached from behind and bit victims fin which came off,unknown,unknown,unknown,surface wound,female,28.0,blue,unknown,unknown,unknown,-1.0,-1.0,900.0,-1.0,unknown,-1.0,-1.0,-1.0,-1.0,-1.0,unknown,unknown,unknown,-1.0,unknown
1,2018,injured,wa,gracetown,coastal,wobbegong,unknown,-1.0,unknown,unprovoked,-1.0,boarding,unknown,unknown,unknown,below,sufer was sitting on his board when he was bitten on the heal by shark.,unknown,unknown,foot,minor lacerations,male,-1.0,unknown,unknown,unknown,unknown,-1.0,-1.0,1800.0,-1.0,unknown,-1.0,-1.0,-1.0,-1.0,-1.0,unknown,unknown,unknown,-1.0,unknown
1,2018,injured,qld,lizard island,island open ocean,grey reef shark,direct observation,2.0,unknown,provoked,1.0,snorkelling,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,major lacerations,male,-1.0,unknown,unknown,unknown,unknown,-1.0,-1.0,-1.0,-1.0,unknown,-1.0,-1.0,-1.0,-1.0,-1.0,unknown,unknown,unknown,-1.0,unknown
2,2018,uninjured,wa,"mandurah, avalon point",coastal,whaler shark,direct observation,-1.0,unknown,provoked,1.0,spearfishing,unknown,unknown,spearfishing,unknown,unknown,unknown,unknown,unknown,unknown,male,14.0,unknown,unknown,unknown,unknown,-1.0,-1.0,-1.0,-1.0,unknown,-1.0,-1.0,-1.0,-1.0,-1.0,unknown,unknown,unknown,-1.0,unknown
2,2018,injured,nsw,"kiama, surf beach",coastal,whaler shark,direct observation,2.0,unknown,unprovoked,1.0,other: standing in water,unknown,unknown,other: schooling fish,behind,unknown,unknown,unknown,"leg, foot",minor lacerations,male,35.0,unknown,unknown,unknown,unknown,-1.0,-1.0,1620.0,-1.0,unknown,-1.0,-1.0,-1.0,-1.0,-1.0,unknown,unknown,unknown,-1.0,unknown
2,2018,injured,wa,"perth, mullaoo beach, joondalup",coastal,wobbegong,unknown,0.4,unknown,unprovoked,1.0,swimming,unknown,unknown,unknown,unknown,bit her on left shin,unknown,unknown,calf,minor lacerations,female,17.0,unknown,unknown,unknown,unknown,-1.0,-1.0,-1.0,-1.0,unknown,-1.0,-1.0,-1.0,-1.0,-1.0,unknown,unknown,unknown,-1.0,unknown
2,2018,injured,wa,"rocky point, eagle bay",coastal,wobbegong,unknown,-1.0,unknown,provoked,-1.0,snorkelling,unknown,unknown,unknown,unknown,hard part of leg,unknown,unknown,leg,minor lacerations,male,-1.0,unknown,unknown,unknown,unknown,-1.0,-1.0,-1.0,2.0,unknown,-1.0,-1.0,-1.0,-1.0,-1.0,unknown,unknown,unknown,-1.0,unknown
2,2018,injured,nsw,"sydney, botany bay, congwong beach",coastal,white shark,bite analysis,3.0,government official,unprovoked,1.0,swimming,unknown,unknown,unknown,unknown,unknown,unknown,unknown,leg,major lacerations,female,55.0,unknown,unknown,unknown,unknown,-1.0,-1.0,1900.0,-1.0,unknown,-1.0,-1.0,-1.0,-1.0,-1.0,unknown,unknown,unknown,-1.0,unknown
3,2018,uninjured,wa,hamelin bay,coastal,tiger shark,direct observation,2.0,unknown,provoked,1.0,snorkelling,unknown,unknown,unknown,unknown,"swam towards diver who poked shark with snare, shark bit snare and swam off",unknown,unknown,other: uninjured,unknown,male,-1.0,unknown,unknown,unknown,unknown,-1.0,-1.0,-1.0,-1.0,unknown,-1.0,-1.0,-1.0,-1.0,-1.0,unknown,unknown,unknown,-1.0,unknown
3,2018,injured,vic,"bells beach, winkipop",coastal,bronze whaler shark,unknown,2.0,unknown,unprovoked,1.0,boarding,unknown,unknown,unknown,unknown,unknown,unknown,unknown,foot,minor lacerations,male,18.0,unknown,unknown,slapped shark,unknown,-1.0,-1.0,-1.0,-1.0,unknown,-1.0,-1.0,-1.0,-1.0,-1.0,unknown,unknown,unknown,-1.0,unknown
4,2018,injured,wa,"gracetown, lefthanders",coastal,white shark,bite analysis,3.0,unknown,unprovoked,1.0,boarding,unknown,board,dead animal nearby (whale),unknown,bit board 3 times,unknown,unknown,thigh,minor lacerations,male,41.0,black,unknown,unknown,unknown,-1.0,-1.0,1440.0,0.0,y,-1.0,-1.0,-1.0,-1.0,-1.0,unknown,unknown,unknown,-1.0,unknown
4,2018,injured,wa,"gracetown, cobblestones beach",coastal,white shark,unknown,4.0,witness/victim,unprovoked,1.0,boarding,unknown,board,dead animal nearby (whale),unknown,unknown,unknown,unknown,calf,major lacerations,male,37.0,black,unknown,unknown,unknown,-1.0,-1.0,-1.0,0.0,unknown,-1.0,-1.0,-1.0,-1.0,-1.0,unknown,unknown,unknown,-1.0,unknown
4,2018,uninjured,wa,"margaret river, main break",coastal,white shark,direct observation,3.0,unknown,unprovoked,1.0,boarding,unknown,board,dead animal nearby (whale),below,hit board from below,unknown,unknown,other: uninjured,unknown,male,60.0,unknown,unknown,unknown,unknown,-1.0,-1.0,930.0,0.0,unknown,-1.0,-1.0,-1.0,-1.0,100.0,unknown,unknown,unknown,-1.0,unknown
5,2018,uninjured,wa,"gracetown, lefthanders",coastal,white shark,unknown,4.0,unknown,unprovoked,1.0,boarding,unknown,board,unknown,below,hit board from underneath and lifted surfer off board and then swam away,unknown,unknown,other: uninjured,unknown,female,-1.0,unknown,unknown,unknown,unknown,-1.0,-1.0,1130.0,0.0,unknown,-1.0,-1.0,-1.0,-1.0,-1.0,unknown,unknown,unknown,-1.0,unknown
6,2018,injured,nsw,"coffs harbor, arrawarra beach",coastal,wobbegong,direct observation,-1.0,unknown,unprovoked,1.0,boarding,unknown,unknown,unknown,unknown,unknown,unknown,unknown,"calf, foot",minor lacerations,male,19.0,unknown,unknown,unknown,unknown,-1.0,-1.0,-1.0,-1.0,unknown,-1.0,-1.0,-1.0,-1.0,-1.0,unknown,unknown,unknown,-1.0,unknown
6,2018,uninjured,nsw,"ballina, flat rock",coastal,white shark,unknown,-1.0,unknown,unprovoked,1.0,boarding,unknown,board,unknown,unknown,"witness saw him knocked off, but didn’t see the shark. shark took bite out of back of board - left tooth in board.",unknown,unknown,other: uninjured,unknown,male,37.0,grey,unknown,unknown,unknown,-1.0,-1.0,-1.0,-1.0,y,-1.0,-1.0,-1.0,-1.0,-1.0,unknown,windy,unknown,-1.0,unknown
9,2018,injured,qld,"whitsunday islands, cid harbour",coastal,tiger shark,unknown,-1.0,unknown,unprovoked,1.0,swimming,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,major lacerations,female,-1.0,unknown,unknown,unknown,unknown,-1.0,-1.0,-1.0,-1.0,unknown,-1.0,-1.0,-1.0,-1.0,-1.0,unknown,unknown,unknown,-1.0,unknown
9,2018,injured,qld,"whitsunday islands, cid harbour",coastal,tiger shark,unknown,-1.0,unknown,unprovoked,1.0,swimming,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,major lacerations,female,-1.0,unknown,unknown,unknown,unknown,-1.0,-1.0,-1.0,-1.0,unknown,-1.0,-1.0,-1.0,-1.0,-1.0,unknown,unknown,unknown,-1.0,unknown
9,2018,injured,nt,"groote eylandt, arnhem land (east)",island open ocean,bull shark,direct observation,-1.0,unknown,provoked,1.0,spearfishing,unknown,unknown,unknown,unknown,unknown,unknown,unknown,"arm,leg",lacerations,male,17.0,unknown,unknown,unknown,unknown,-1.0,-1.0,-1.0,-1.0,unknown,-1.0,-1.0,-1.0,-1.0,-1.0,unknown,unknown,unknown,-1.0,unknown
10,2018,injured,nsw,"port stephens, samurai beach",coastal,wobbegong,unknown,-1.0,unknown,provoked,1.0,swimming,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,male,-1.0,unknown,unknown,unknown,unknown,-1.0,-1.0,-1.0,-1.0,unknown,-1.0,-1.0,-1.0,-1.0,-1.0,unknown,unknown,unknown,-1.0,unknown
11,2018,fatal,qld,"whitsunday islands, cid harbour",coastal,unknown,unknown,-1.0,unknown,unprovoked,1.0,boarding,unknown,unknown,unknown,unknown,unknown,unknown,unknown,"leg, arm",unknown,male,-1.0,unknown,unknown,unknown,unknown,-1.0,-1.0,-1.0,-1.0,unknown,-1.0,-1.0,-1.0,-1.0,-1.0,unknown,unknown,unknown,-1.0,unknown
11,2018,injured,nsw,"sydney, manly, south steyne",coastal,wobbegong,unknown,-1.0,unknown,unprovoked,1.0,boarding,unknown,unknown,unknown,below,laying on body board facing out to sea and bitten on ankle from behind,unknown,unknown,foot,punctures,male,28.0,black,unknown,shook foot,unknown,-1.0,-1.0,1640.0,-1.0,unknown,-1.0,-1.0,-1.0,-1.0,15.0,unknown,unknown,unknown,-1.0,unknown
